Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-d1mn,Randomise questionnaire elements?,Question Key,Response
2,1635199900933,25/10/2021 22:11:40,1635199900806,-4,25/10/2021 18:11:40,61650,7,questionnaire-vwly,,16674991,0klwzena,4926911,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,age-month,11
3,1635199901127,25/10/2021 22:11:41,1635199900807,-4,25/10/2021 18:11:40,61650,7,questionnaire-vwly,,16674991,0klwzena,4926911,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,age-year,10
4,1635199901127,25/10/2021 22:11:41,1635199900808,-4,25/10/2021 18:11:40,61650,7,questionnaire-vwly,,16674991,0klwzena,4926911,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,gender,Female
5,1635199901127,25/10/2021 22:11:41,1635199900808,-4,25/10/2021 18:11:40,61650,7,questionnaire-vwly,,16674991,0klwzena,4926911,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,ethnicity,Not Hispanic or Latino
6,1635199901127,25/10/2021 22:11:41,1635199900808,-4,25/10/2021 18:11:40,61650,7,questionnaire-vwly,,16674991,0klwzena,4926911,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,ethnicity-quantised,2
7,1635199901127,25/10/2021 22:11:41,1635199900808,-4,25/10/2021 18:11:40,61650,7,questionnaire-vwly,,16674991,0klwzena,4926911,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,race-5,White
8,1635199901127,25/10/2021 22:11:41,1635199900808,-4,25/10/2021 18:11:40,61650,7,questionnaire-vwly,,16674991,0klwzena,4926911,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,email,***REMOVED***
9,1635199901127,25/10/2021 22:11:41,1635199900809,-4,25/10/2021 18:11:40,61650,7,questionnaire-vwly,,16674991,0klwzena,4926911,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,END QUESTIONNAIRE,26037
1,1635117180428,24/10/2021 23:13:00,1635117180224,-7,24/10/2021 16:13:00,61650,7,questionnaire-vwly,,16641202,a0c1kzrn,4917947,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,2560x1440,1559x1112,,Demographics Questionnaire,5,11 or younger,No,BEGIN QUESTIONNAIRE,
2,1635117208137,24/10/2021 23:13:28,1635117208005,-7,24/10/2021 16:13:28,61650,7,questionnaire-vwly,,16641202,a0c1kzrn,4917947,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,2560x1440,1559x1112,,Demographics Questionnaire,5,11 or younger,No,age-month,11
3,1635117208324,24/10/2021 23:13:28,1635117208007,-7,24/10/2021 16:13:28,61650,7,questionnaire-vwly,,16641202,a0c1kzrn,4917947,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,2560x1440,1559x1112,,Demographics Questionnaire,5,11 or younger,No,age-year,8
4,1635117208324,24/10/2021 23:13:28,1635117208007,-7,24/10/2021 16:13:28,61650,7,questionnaire-vwly,,16641202,a0c1kzrn,4917947,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,2560x1440,1559x1112,,Demographics Questionnaire,5,11 or younger,No,gender,F
5,1635117208324,24/10/2021 23:13:28,1635117208008,-7,24/10/2021 16:13:28,61650,7,questionnaire-vwly,,16641202,a0c1kzrn,4917947,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,2560x1440,1559x1112,,Demographics Questionnaire,5,11 or younger,No,ethnicity,Not Hispanic or Latino
6,1635117208324,24/10/2021 23:13:28,1635117208008,-7,24/10/2021 16:13:28,61650,7,questionnaire-vwly,,16641202,a0c1kzrn,4917947,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,2560x1440,1559x1112,,Demographics Questionnaire,5,11 or younger,No,ethnicity-quantised,2
7,1635117208324,24/10/2021 23:13:28,1635117208008,-7,24/10/2021 16:13:28,61650,7,questionnaire-vwly,,16641202,a0c1kzrn,4917947,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,2560x1440,1559x1112,,Demographics Questionnaire,5,11 or younger,No,race-5,White
8,1635117208324,24/10/2021 23:13:28,1635117208008,-7,24/10/2021 16:13:28,61650,7,questionnaire-vwly,,16641202,a0c1kzrn,4917947,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,2560x1440,1559x1112,,Demographics Questionnaire,5,11 or younger,No,email,***REMOVED***
9,1635117208324,24/10/2021 23:13:28,1635117208009,-7,24/10/2021 16:13:28,61650,7,questionnaire-vwly,,16641202,a0c1kzrn,4917947,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,2560x1440,1559x1112,,Demographics Questionnaire,5,11 or younger,No,END QUESTIONNAIRE,27785
1,1635365810201,27/10/2021 20:16:50,1635365809781,-4,27/10/2021 16:16:49,61650,7,questionnaire-vwly,,16738079,niidqpxz,4950258,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x617,,Demographics Questionnaire,5,11 or younger,No,BEGIN QUESTIONNAIRE,
2,1635365853800,27/10/2021 20:17:33,1635365853171,-4,27/10/2021 16:17:33,61650,7,questionnaire-vwly,,16738079,niidqpxz,4950258,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x617,,Demographics Questionnaire,5,11 or younger,No,age-month,2
3,1635365853974,27/10/2021 20:17:33,1635365853175,-4,27/10/2021 16:17:33,61650,7,questionnaire-vwly,,16738079,niidqpxz,4950258,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x617,,Demographics Questionnaire,5,11 or younger,No,age-year,7
4,1635365853974,27/10/2021 20:17:33,1635365853176,-4,27/10/2021 16:17:33,61650,7,questionnaire-vwly,,16738079,niidqpxz,4950258,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x617,,Demographics Questionnaire,5,11 or younger,No,gender,male
5,1635365853974,27/10/2021 20:17:33,1635365853176,-4,27/10/2021 16:17:33,61650,7,questionnaire-vwly,,16738079,niidqpxz,4950258,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x617,,Demographics Questionnaire,5,11 or younger,No,ethnicity,Not Hispanic or Latino
6,1635365853974,27/10/2021 20:17:33,1635365853177,-4,27/10/2021 16:17:33,61650,7,questionnaire-vwly,,16738079,niidqpxz,4950258,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x617,,Demographics Questionnaire,5,11 or younger,No,ethnicity-quantised,2
7,1635365853974,27/10/2021 20:17:33,1635365853177,-4,27/10/2021 16:17:33,61650,7,questionnaire-vwly,,16738079,niidqpxz,4950258,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x617,,Demographics Questionnaire,5,11 or younger,No,race-5,White
8,1635365853974,27/10/2021 20:17:33,1635365853177,-4,27/10/2021 16:17:33,61650,7,questionnaire-vwly,,16738079,niidqpxz,4950258,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x617,,Demographics Questionnaire,5,11 or younger,No,email,***REMOVED***
9,1635365853974,27/10/2021 20:17:33,1635365853178,-4,27/10/2021 16:17:33,61650,7,questionnaire-vwly,,16738079,niidqpxz,4950258,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x617,,Demographics Questionnaire,5,11 or younger,No,END QUESTIONNAIRE,43397
1,1635364979358,27/10/2021 20:02:59,1635364979232,-4,27/10/2021 16:02:59,61650,7,questionnaire-vwly,,16737819,0wqp4f3u,4950127,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1920x1080,1920x955,,Demographics Questionnaire,5,11 or younger,No,BEGIN QUESTIONNAIRE,
2,1635365030835,27/10/2021 20:03:50,1635365030730,-4,27/10/2021 16:03:50,61650,7,questionnaire-vwly,,16737819,0wqp4f3u,4950127,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1920x1080,1920x955,,Demographics Questionnaire,5,11 or younger,No,age-month,10
3,1635365030976,27/10/2021 20:03:50,1635365030734,-4,27/10/2021 16:03:50,61650,7,questionnaire-vwly,,16737819,0wqp4f3u,4950127,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1920x1080,1920x955,,Demographics Questionnaire,5,11 or younger,No,age-year,8
4,1635365030976,27/10/2021 20:03:50,1635365030734,-4,27/10/2021 16:03:50,61650,7,questionnaire-vwly,,16737819,0wqp4f3u,4950127,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1920x1080,1920x955,,Demographics Questionnaire,5,11 or younger,No,gender,Female
5,1635365030976,27/10/2021 20:03:50,1635365030734,-4,27/10/2021 16:03:50,61650,7,questionnaire-vwly,,16737819,0wqp4f3u,4950127,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1920x1080,1920x955,,Demographics Questionnaire,5,11 or younger,No,ethnicity,Not Hispanic or Latino
6,1635365030976,27/10/2021 20:03:50,1635365030735,-4,27/10/2021 16:03:50,61650,7,questionnaire-vwly,,16737819,0wqp4f3u,4950127,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1920x1080,1920x955,,Demographics Questionnaire,5,11 or younger,No,ethnicity-quantised,2
7,1635365030976,27/10/2021 20:03:50,1635365030735,-4,27/10/2021 16:03:50,61650,7,questionnaire-vwly,,16737819,0wqp4f3u,4950127,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1920x1080,1920x955,,Demographics Questionnaire,5,11 or younger,No,race-5,White
8,1635365030976,27/10/2021 20:03:50,1635365030735,-4,27/10/2021 16:03:50,61650,7,questionnaire-vwly,,16737819,0wqp4f3u,4950127,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1920x1080,1920x955,,Demographics Questionnaire,5,11 or younger,No,email,***REMOVED***
9,1635365030976,27/10/2021 20:03:50,1635365030736,-4,27/10/2021 16:03:50,61650,7,questionnaire-vwly,,16737819,0wqp4f3u,4950127,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1920x1080,1920x955,,Demographics Questionnaire,5,11 or younger,No,END QUESTIONNAIRE,51505
1,1635295576522,27/10/2021 00:46:16,1635295576385,-4,26/10/2021 20:46:16,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,BEGIN QUESTIONNAIRE,
2,1635295623992,27/10/2021 00:47:03,1635295623911,-4,26/10/2021 20:47:03,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,age-month,8
3,1635295624123,27/10/2021 00:47:04,1635295623912,-4,26/10/2021 20:47:03,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,age-year,7
4,1635295624123,27/10/2021 00:47:04,1635295623912,-4,26/10/2021 20:47:03,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,gender,female
5,1635295624123,27/10/2021 00:47:04,1635295623912,-4,26/10/2021 20:47:03,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,ethnicity,Not Hispanic or Latino
6,1635295624123,27/10/2021 00:47:04,1635295623912,-4,26/10/2021 20:47:03,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,ethnicity-quantised,2
7,1635295624123,27/10/2021 00:47:04,1635295623913,-4,26/10/2021 20:47:03,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,race-2,Asian
8,1635295624123,27/10/2021 00:47:04,1635295623913,-4,26/10/2021 20:47:03,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,race-5,White
9,1635295624123,27/10/2021 00:47:04,1635295623913,-4,26/10/2021 20:47:03,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,email,***REMOVED***
10,1635295624123,27/10/2021 00:47:04,1635295623913,-4,26/10/2021 20:47:03,61650,7,questionnaire-vwly,,16707276,z2sffo5f,4940836,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.54,1536x864,1358x720,,Demographics Questionnaire,5,11 or younger,No,END QUESTIONNAIRE,47528
1,1635294928048,27/10/2021 00:35:28,1635294927870,-4,26/10/2021 20:35:27,61650,7,questionnaire-vwly,,16707195,7ztn8w8s,4940821,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1280x720,1280x609,,Demographics Questionnaire,5,11 or younger,No,BEGIN QUESTIONNAIRE,
2,1635294969688,27/10/2021 00:36:09,1635294969556,-4,26/10/2021 20:36:09,61650,7,questionnaire-vwly,,16707195,7ztn8w8s,4940821,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1280x720,1280x609,,Demographics Questionnaire,5,11 or younger,No,age-month,4
3,1635294969838,27/10/2021 00:36:09,1635294969559,-4,26/10/2021 20:36:09,61650,7,questionnaire-vwly,,16707195,7ztn8w8s,4940821,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1280x720,1280x609,,Demographics Questionnaire,5,11 or younger,No,age-year,9
4,1635294969838,27/10/2021 00:36:09,1635294969559,-4,26/10/2021 20:36:09,61650,7,questionnaire-vwly,,16707195,7ztn8w8s,4940821,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1280x720,1280x609,,Demographics Questionnaire,5,11 or younger,No,gender,Male
5,1635294969838,27/10/2021 00:36:09,1635294969559,-4,26/10/2021 20:36:09,61650,7,questionnaire-vwly,,16707195,7ztn8w8s,4940821,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1280x720,1280x609,,Demographics Questionnaire,5,11 or younger,No,ethnicity,Not Hispanic or Latino
6,1635294969838,27/10/2021 00:36:09,1635294969560,-4,26/10/2021 20:36:09,61650,7,questionnaire-vwly,,16707195,7ztn8w8s,4940821,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1280x720,1280x609,,Demographics Questionnaire,5,11 or younger,No,ethnicity-quantised,2
7,1635294969838,27/10/2021 00:36:09,1635294969560,-4,26/10/2021 20:36:09,61650,7,questionnaire-vwly,,16707195,7ztn8w8s,4940821,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1280x720,1280x609,,Demographics Questionnaire,5,11 or younger,No,race-2,Asian
8,1635294969838,27/10/2021 00:36:09,1635294969560,-4,26/10/2021 20:36:09,61650,7,questionnaire-vwly,,16707195,7ztn8w8s,4940821,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1280x720,1280x609,,Demographics Questionnaire,5,11 or younger,No,email,***REMOVED***
9,1635294969838,27/10/2021 00:36:09,1635294969561,-4,26/10/2021 20:36:09,61650,7,questionnaire-vwly,,16707195,7ztn8w8s,4940821,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1280x720,1280x609,,Demographics Questionnaire,5,11 or younger,No,END QUESTIONNAIRE,41691
1,1635286030858,26/10/2021 22:07:10,1635286030687,-4,26/10/2021 18:07:10,61650,7,questionnaire-vwly,,16705693,dt2zmiby,4940469,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,BEGIN QUESTIONNAIRE,
2,1635286051772,26/10/2021 22:07:31,1635286051668,-4,26/10/2021 18:07:31,61650,7,questionnaire-vwly,,16705693,dt2zmiby,4940469,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,age-month,11
3,1635286051974,26/10/2021 22:07:31,1635286051669,-4,26/10/2021 18:07:31,61650,7,questionnaire-vwly,,16705693,dt2zmiby,4940469,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,age-year,10
4,1635286051974,26/10/2021 22:07:31,1635286051669,-4,26/10/2021 18:07:31,61650,7,questionnaire-vwly,,16705693,dt2zmiby,4940469,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,gender,Female
5,1635286051974,26/10/2021 22:07:31,1635286051669,-4,26/10/2021 18:07:31,61650,7,questionnaire-vwly,,16705693,dt2zmiby,4940469,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,ethnicity,Not Hispanic or Latino
6,1635286051974,26/10/2021 22:07:31,1635286051669,-4,26/10/2021 18:07:31,61650,7,questionnaire-vwly,,16705693,dt2zmiby,4940469,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,ethnicity-quantised,2
7,1635286051974,26/10/2021 22:07:31,1635286051670,-4,26/10/2021 18:07:31,61650,7,questionnaire-vwly,,16705693,dt2zmiby,4940469,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,race-5,White
8,1635286051974,26/10/2021 22:07:31,1635286051670,-4,26/10/2021 18:07:31,61650,7,questionnaire-vwly,,16705693,dt2zmiby,4940469,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,email,***REMOVED***
9,1635286051974,26/10/2021 22:07:31,1635286051670,-4,26/10/2021 18:07:31,61650,7,questionnaire-vwly,,16705693,dt2zmiby,4940469,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.81,1920x1080,1920x937,,Demographics Questionnaire,5,11 or younger,No,END QUESTIONNAIRE,20983
1,1635285987440,26/10/2021 22:06:27,1635285987299,-4,26/10/2021 18:06:27,61650,7,questionnaire-vwly,,16705681,00d7l955,4940462,,complete,,,computer,Desktop or Laptop,Chromium OS 13982.82.0,Chrome 92.0.4515.157,1536x864,1536x746,,Demographics Questionnaire,5,11 or younger,No,BEGIN QUESTIONNAIRE,
2,1635286030870,26/10/2021 22:07:10,1635286030798,-4,26/10/2021 18:07:10,61650,7,questionnaire-vwly,,16705681,00d7l955,4940462,,complete,,,computer,Desktop or Laptop,Chromium OS 13982.82.0,Chrome 92.0.4515.157,1536x864,1536x746,,Demographics Questionnaire,5,11 or younger,No,age-month,3
3,1635286031042,26/10/2021 22:07:11,1635286030802,-4,26/10/2021 18:07:10,61650,7,questionnaire-vwly,,16705681,00d7l955,4940462,,complete,,,computer,Desktop or Laptop,Chromium OS 13982.82.0,Chrome 92.0.4515.157,1536x864,1536x746,,Demographics Questionnaire,5,11 or younger,No,age-year,9
4,1635286031042,26/10/2021 22:07:11,1635286030802,-4,26/10/2021 18:07:10,61650,7,questionnaire-vwly,,16705681,00d7l955,4940462,,complete,,,computer,Desktop or Laptop,Chromium OS 13982.82.0,Chrome 92.0.4515.157,1536x864,1536x746,,Demographics Questionnaire,5,11 or younger,No,gender,male 
5,1635286031042,26/10/2021 22:07:11,1635286030803,-4,26/10/2021 18:07:10,61650,7,questionnaire-vwly,,16705681,00d7l955,4940462,,complete,,,computer,Desktop or Laptop,Chromium OS 13982.82.0,Chrome 92.0.4515.157,1536x864,1536x746,,Demographics Questionnaire,5,11 or younger,No,ethnicity,Not Hispanic or Latino
6,1635286031042,26/10/2021 22:07:11,1635286030804,-4,26/10/2021 18:07:10,61650,7,questionnaire-vwly,,16705681,00d7l955,4940462,,complete,,,computer,Desktop or Laptop,Chromium OS 13982.82.0,Chrome 92.0.4515.157,1536x864,1536x746,,Demographics Questionnaire,5,11 or younger,No,ethnicity-quantised,2
7,1635286031042,26/10/2021 22:07:11,1635286030804,-4,26/10/2021 18:07:10,61650,7,questionnaire-vwly,,16705681,00d7l955,4940462,,complete,,,computer,Desktop or Laptop,Chromium OS 13982.82.0,Chrome 92.0.4515.157,1536x864,1536x746,,Demographics Questionnaire,5,11 or younger,No,race-5,White
8,1635286031042,26/10/2021 22:07:11,1635286030805,-4,26/10/2021 18:07:10,61650,7,questionnaire-vwly,,16705681,00d7l955,4940462,,complete,,,computer,Desktop or Laptop,Chromium OS 13982.82.0,Chrome 92.0.4515.157,1536x864,1536x746,,Demographics Questionnaire,5,11 or younger,No,email,***REMOVED***
9,1635286031042,26/10/2021 22:07:11,1635286030806,-4,26/10/2021 18:07:10,61650,7,questionnaire-vwly,,16705681,00d7l955,4940462,,complete,,,computer,Desktop or Laptop,Chromium OS 13982.82.0,Chrome 92.0.4515.157,1536x864,1536x746,,Demographics Questionnaire,5,11 or younger,No,END QUESTIONNAIRE,43507
