Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,,ANSWER
28,1636061785502,04/11/2021 21:36:25,1636061787036,-4,04/11/2021 17:36:27,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,405957.5,,,event,6,1,0,0,,,,,,training,,
29,1636061792457,04/11/2021 21:36:32,1636061794005,-4,04/11/2021 17:36:34,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,412926.30000019073,,,event,7,1,0,0,,,,,,training,,
30,1636061802672,04/11/2021 21:36:42,1636061804220,-4,04/11/2021 17:36:44,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,423141,,,event,8,1,0,0,,,,,,training,,
31,1636061805460,04/11/2021 21:36:45,1636061806996,-4,04/11/2021 17:36:46,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,425917,,,event,9,1,0,0,,,,,,training,,
32,1636061814078,04/11/2021 21:36:54,1636061815597,-4,04/11/2021 17:36:55,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,434518.40000009537,,,event,10,1,0,0,,,,,,training,,
33,1636061816296,04/11/2021 21:36:56,1636061817820,-4,04/11/2021 17:36:57,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,436740.59999990463,,,event,11,1,0,0,,,,,,training,,
34,1636061819449,04/11/2021 21:36:59,1636061820996,-4,04/11/2021 17:37:00,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,439916.69999980927,,,event,12,1,0,0,,,,,,training,,
35,1636061841315,04/11/2021 21:37:21,1636061842860,-4,04/11/2021 17:37:22,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,461781.30000019073,,,event,13,1,0,0,,,,,,training,,
36,1636061904590,04/11/2021 21:38:24,1636061906118,-4,04/11/2021 17:38:26,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,525039.0999999046,,,event,14,1,0,0,,,,,,training,,
37,1636061958834,04/11/2021 21:39:18,1636061960371,-4,04/11/2021 17:39:20,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,579292.1999998093,,,event,15,1,0,0,,,,,,training,,
38,1636061960573,04/11/2021 21:39:20,1636061961887,-4,04/11/2021 17:39:21,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,580808,,,event,16,1,0,0,,,,,,training,,
39,1636061969409,04/11/2021 21:39:29,1636061970948,-4,04/11/2021 17:39:30,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,589869,,,event,17,1,0,0,,,,,,training,,
40,1636061971065,04/11/2021 21:39:31,1636061972597,-4,04/11/2021 17:39:32,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,591518.1999998093,,,event,18,1,0,0,,,,,,training,,
41,1636061975649,04/11/2021 21:39:35,1636061977196,-4,04/11/2021 17:39:37,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,596117.0999999046,,,event,19,1,0,0,,,,,,training,,
42,1636061976674,04/11/2021 21:39:36,1636061978227,-4,04/11/2021 17:39:38,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,597148.1999998093,,,event,20,1,0,0,,,,,,training,,
43,1636061979542,04/11/2021 21:39:39,1636061981072,-4,04/11/2021 17:39:41,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,Zone1,timelimit_screen,600004.942,,,,,0,1,0,,,1,,,training,,
44,1636061991403,04/11/2021 21:39:51,1636061992944,-4,04/11/2021 17:39:52,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,28,Ending_Question,content,content_video,11865.700000286102,,,,,0,1,0,,,,,,training,,
45,1636061991881,04/11/2021 21:39:51,1636061993412,-4,04/11/2021 17:39:53,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,29,Ending_Question_2,Zone1,response_keyboard,445.1000003814697,,,yes,1,0,1,0,,,,,,training,,
46,1636061998604,04/11/2021 21:39:58,1636062000134,-4,04/11/2021 17:40:00,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,30,End_1,content,content_video,6717.10000038147,,,,,0,1,0,,,,,,training,,
47,1636061998900,04/11/2021 21:39:58,1636062000430,-4,04/11/2021 17:40:00,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,31,End_2,advancementZone,response_keyboard_single,285,,,end,1,1,0,0,,,,,,training,,
48,1636061999244,04/11/2021 21:39:59,1636062000434,-4,04/11/2021 17:40:00,68194,4,task-1t2b,,16897816,5f7c8bc3cfe7430cab08f285,5000892,,complete,,61844efe8e0a293a768e6d33,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x969,,Instructions_and_training,14,Spreadsheet1,,,END TASK,,,,,830358,,,,,0,1,0,,,,,,,,
1,1636061902157,04/11/2021 21:38:22,1636061901970,-6,04/11/2021 15:38:21,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1636061914989,04/11/2021 21:38:34,1636061914839,-6,04/11/2021 15:38:34,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,1,Screen_1,content,content_video,10596.39999999106,,,,,0,1,0,,,,,,instructions,,
3,1636061915526,04/11/2021 21:38:35,1636061915399,-6,04/11/2021 15:38:35,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,2,Screen_2,button1,response_keyboard,549.2999999970198,,,sound_on,1,1,0,0,,,,,,instructions,,
4,1636061926902,04/11/2021 21:38:46,1636061926762,-6,04/11/2021 15:38:46,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,3,Screen_2_1,content,content_video,11358.40000000596,,,,,0,1,0,,,,,,instructions,,
5,1636061927450,04/11/2021 21:38:47,1636061927322,-6,04/11/2021 15:38:47,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,4,Screen_2_2,advancementZone,response_keyboard_single,552.5,,,max_browser,1,1,0,0,,,,,,instructions,,
6,1636061939686,04/11/2021 21:38:59,1636061939554,-6,04/11/2021 15:38:59,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,5,Screen_3,content,content_video,12227,,,,,0,1,0,,,,,,instructions,,
7,1636061939889,04/11/2021 21:38:59,1636061939702,-6,04/11/2021 15:38:59,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,6,Screen_4,advancementZone,response_keyboard_single,140.3999999910593,,,continue,1,1,0,0,,,,,,instructions,,
8,1636061962088,04/11/2021 21:39:22,1636061961970,-6,04/11/2021 15:39:21,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,7,Screen_5,content,content_video,22264.59999999404,,,,,0,1,0,,,,,,instructions,,
9,1636061962279,04/11/2021 21:39:22,1636061962132,-6,04/11/2021 15:39:22,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,8,Screen_6,advancementZone,response_keyboard_single,156.70000000298023,,,continue,1,1,0,0,,,,,,instructions,,
10,1636061969630,04/11/2021 21:39:29,1636061969492,-6,04/11/2021 15:39:29,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,9,Screen_7,content,content_video,7357.20000000298,,,,,0,1,0,,,,,,instructions,,
11,1636061969958,04/11/2021 21:39:29,1636061969834,-6,04/11/2021 15:39:29,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,10,Screen_8,advancementZone,response_keyboard_single,339.09999999403954,,,continue,1,1,0,0,,,,,,instructions,,
12,1636062016980,04/11/2021 21:40:16,1636062016840,-6,04/11/2021 15:40:16,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,1,Screen_1,Zone1,timelimit_screen,47001.061,,,,,0,1,0,,,1,,,training_intro,,
13,1636062031258,04/11/2021 21:40:31,1636062031108,-6,04/11/2021 15:40:31,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,2,Screen_2,content,content_video,14262.59999999404,,,,,0,1,0,,,,,,training_intro,,
14,1636062031508,04/11/2021 21:40:31,1636062031380,-6,04/11/2021 15:40:31,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,3,Screen_3,advancementZone,response_keyboard_single,248.40000000596046,,,continue,1,1,0,0,,,,,,training_intro,,
15,1636062044409,04/11/2021 21:40:44,1636062044274,-6,04/11/2021 15:40:44,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,4,Screen_4,content,content_video,12888.5,,,,,0,1,0,,,,,,training_intro,,
16,1636062044800,04/11/2021 21:40:44,1636062044682,-6,04/11/2021 15:40:44,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,5,Screen_5,advancementZone,response_keyboard_single,399,,,continue,1,1,0,0,,,,,,training_intro,,
17,1636062047941,04/11/2021 21:40:47,1636062047811,-6,04/11/2021 15:40:47,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,1,train_2_1_1,advancementZone,response_keyboard_single,3118,,,too_early,1,1,0,0,,,,,,training,,
18,1636062065215,04/11/2021 21:41:05,1636062065072,-6,04/11/2021 15:41:05,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,2,Mistake_1_1_1,content,content_video,17254.5,,,,,0,1,0,,,,,,training,,
19,1636062065543,04/11/2021 21:41:05,1636062065411,-6,04/11/2021 15:41:05,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,3,Mistake_1_2_1,advancementZone,response_keyboard_single,329,,,advance_mistake_1,1,1,0,0,,,,,,training,,
20,1636062092922,04/11/2021 21:41:32,1636062092781,-6,04/11/2021 15:41:32,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,7,train_2_1_2,content,content_video,27362.29999999702,,,,,0,1,0,,,,,,training,,
21,1636062093334,04/11/2021 21:41:33,1636062093207,-6,04/11/2021 15:41:33,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,10,train_2_2_2,advancementZone,response_keyboard_single,416.3999999910593,,,found_event,1,1,0,0,,,,,,training,,
22,1636062104765,04/11/2021 21:41:44,1636062104624,-6,04/11/2021 15:41:44,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,23,Success,content,content_video,11408.79999999702,,,,,0,1,0,,,,,,training,,
23,1636062105452,04/11/2021 21:41:45,1636062105327,-6,04/11/2021 15:41:45,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,24,Success_2,advancementZone,response_keyboard_single,695,,,continue_experiment,1,1,0,0,,,,,,training,,
24,1636062125152,04/11/2021 21:42:05,1636062125007,-6,04/11/2021 15:42:05,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,25,Instructions_3_1,content,content_video,19671.20000000298,,,,,0,1,0,,,,,,training,,
25,1636062125527,04/11/2021 21:42:05,1636062125397,-6,04/11/2021 15:42:05,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,26,Instructions_3_2,Zone1,response_keyboard_single,382.20000000298023,,,continue,1,1,0,0,,,,,,training,,
26,1636062321319,04/11/2021 21:45:21,1636062320484,-6,04/11/2021 15:45:20,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,195079.70000000298,,,event,1,1,0,0,,,,,,training,,
27,1636062400523,04/11/2021 21:46:40,1636062400400,-6,04/11/2021 15:46:40,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,274997.299999997,,,event,2,1,0,0,,,,,,training,,
28,1636062423891,04/11/2021 21:47:03,1636062423756,-6,04/11/2021 15:47:03,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,298353.200000003,,,event,3,1,0,0,,,,,,training,,
29,1636062452516,04/11/2021 21:47:32,1636062452389,-6,04/11/2021 15:47:32,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,326986.700000003,,,event,4,1,0,0,,,,,,training,,
30,1636062480472,04/11/2021 21:48:00,1636062480339,-6,04/11/2021 15:48:00,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,354936.90000000596,,,event,5,1,0,0,,,,,,training,,
31,1636062533234,04/11/2021 21:48:53,1636062533117,-6,04/11/2021 15:48:53,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,407715.200000003,,,event,6,1,0,0,,,,,,training,,
32,1636062562057,04/11/2021 21:49:22,1636062561942,-6,04/11/2021 15:49:21,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,436539.90000000596,,,event,7,1,0,0,,,,,,training,,
33,1636062726081,04/11/2021 21:52:06,1636062725401,-6,04/11/2021 15:52:05,68194,4,task-1t2b,,16898000,61071a16a16c59f3d4cdb312,5000968,,complete,,6184528cffb42db4717ead34,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 94.0.4606.81,1440x900,1440x693,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,Zone1,timelimit_screen,599996.607,,,,,0,1,0,,,1,,,training,,
